,DATE (YYYY/MM/DD),MST,Global CMP22 (vent/cor) [W/m^2],Direct sNIP [W/m^2],Azimuth Angle [degrees],Tower Dry Bulb Temp [deg C],Tower Wet Bulb Temp [deg C],Tower Dew Point Temp [deg C],Tower RH [%],Peak Wind Speed @ 6ft [m/s],Avg Wind Direction @ 6ft [deg from N],Station Pressure [mBar],Precipitation (Accumulated) [mm],Moisture,Albedo (CMP11),Cloud Type,Solar Zenith Angle,Snow Depth [cm]
6623,03-06-2020,23:06,-1.27874,0.004938,346.28301,21.53,10.455,1.155,25.85,5.95,262,817.884,0,0,0,7,145.76,0.792
6624,17-06-2020,20:51,-1.37813,-0.261697,315.88239,21.37,11.282,3.582,31.04,3.7,41,814.06,0,0,0,1,108.79,0.712
6625,11-09-2020,18:33,-1.00171,-0.493768,278.90067,14.26,8.244,3.144,47.09,0.95,350.5,817.83,0,0,0,3,102.16,0.053
6626,14-05-2020,03:40,-0.768066,-0.197825,53.05125,10.58,7.78,5.48,70.66,2.2,283.5,813.935,0,0,0,0,70.58,1.143
6627,07-02-2020,04:27,-0.842013,0.059346,84.99369,-5.986,-6.219,-6.519,95.5,0.7,252.1,808.845,0,1,0,0,65.07,14.28
6628,04-10-2020,07:03,161.652,640.642,105.60687,15.2,5.422,-6.078,21.18,2.2,298.2,821.812,0,0,0.3021,4,64.77,-0.375
6629,20-03-2020,19:07,-0.808707,-0.489602,279.86012,-5.884,-5.942,-5.942,99.5,0.95,162.5,821.524,0.762,1,0,0,92.15,11.83
6630,07-03-2020,04:28,-1.04774,-0.173092,76.73028,9.03,1.69,-8.41,25.96,5.7,282.1,816.812,0,0,0,0,150.1,0.61
6631,11-09-2020,03:00,-1.08262,-0.039501,54.82846,4.969,3.814,2.614,84.7,0,0,820.651,0,0,0,4,95.63,0.072
6632,26-01-2020,21:16,-0.846379,-0.291785,285.8695,5.884,-0.047,-8.647,31.53,1.2,261.1,814.565,0,0,0,0,150.26,0.353
6633,25-09-2020,00:29,-1.77548,-0.474008,14.50416,20.6,8.749,-2.751,20.02,1.2,348.5,815.161,0,0,0,7,114.63,-0.202
6634,12-11-2020,04:43,-1.29443,-0.706086,94.60145,-1.542,-4.114,-8.614,54.57,0.95,54.65,813.534,0,0,0,7,151.15,0.074
6635,10-06-2020,09:07,815.922,997.494,101.33353,18.39,8.376,-1.324,25.88,2.95,252.9,822.354,0,0,0.1723,0,152.52,0.838
6636,12-04-2020,15:56,171.752,1.45399,256.26136,-5.297,-6.014,-7.314,84,4.95,37.12,814.005,0.762,0,0.5953,0,55.23,0.847
6637,03-03-2020,10:28,682.603,1009.78,146.32976,10.33,2.706,-7.094,26.69,1.2,184.1,811.004,0,0,0.1897,1,96.64,0.773
6638,07-09-2020,22:53,-1.02373,-0.197507,337.77025,6.357,6.343,6.343,99.9,3.45,34.26,818.293,0.508,1,0,0,78.92,-0.308
6639,09-08-2020,12:35,974.852,883.262,196.65357,33.56,13.135,-5.265,7.56,3.45,169.4,818.162,0,0,0.1782,3,46.3,0.336
6640,26-05-2020,18:52,30.0148,107.054,294.84184,19.89,10.789,3.689,34.26,1.95,293.9,816.722,0,0,0.0836,7,110.33,1.051
6641,21-03-2020,07:16,228.385,764.239,100.66764,1.134,-1.684,-5.684,57.08,2.2,283.5,820.611,0.254,0,0.9085,0,52.16,10.85
6642,23-05-2020,16:58,44.3265,0.019751,277.54384,20.29,9.231,-0.869,23.88,1.7,25.79,808.188,0,0,0.1768,1,127.64,0.79
6643,12-05-2020,03:11,-0.721958,-0.197825,47.83546,4.806,4.806,4.806,100,2.45,16.03,814.559,0,0,0,0,28.29,1.05
6644,26-06-2020,02:46,-1.11355,-0.286384,38.52087,14.33,11.887,10.387,77.16,0,0,820.261,0,0,0,6,99.99,1.179
6645,19-08-2020,21:45,-1.5843,-0.197504,320.54486,22.67,12.534,5.434,32.65,2.45,308.1,818.957,0,0,0,0,78.42,-0.251
6646,26-01-2020,04:37,-1.10573,0.108801,90.06724,5.264,-0.006,-7.506,36.38,3.95,302.1,816.354,0,0,0,0,79.59,0.312
6647,17-05-2020,19:02,5.91315,-0.237389,295.23903,18.05,12.347,8.647,54.14,0.7,74.89,817.232,0,0,0,0,116.31,1.286
6648,15-04-2020,22:11,-0.755306,-0.390718,326.98032,-0.076,-0.076,-0.076,100,0,0,815.6,0.254,1,0,3,53.98,0.698
6649,12-10-2020,06:25,30.6394,333.773,101.98073,11.46,2.795,-9.395,20.23,1.2,213.3,817.484,0,0,0.5633,1,156.64,-0.637
6650,09-08-2020,11:58,982.855,902.671,175.24561,33.75,13.008,-6.092,6.967,1.45,26.1,818.536,0,0,0.1754,0,154.5,-0.388
6651,20-07-2020,16:51,314.757,497.93,274.70046,29.46,14.146,3.256,18.76,2.2,47.12,815.753,0,0,0.2266,0,89.54,0.906
6652,04-10-2020,07:24,231.42,723.571,109.2468,16.08,5.917,-5.883,20.36,1.7,301.8,821.946,0,0,0.2696,4,37.3,-0.4
6653,25-11-2020,05:11,-1.14242,0.212321,100.95849,-0.027,-3.757,-10.357,41.24,2.2,292.8,812.264,0,0,0,3,116.32,10.59
6654,28-01-2020,12:23,590.963,1002.87,182.63279,6.005,-0.501,-11.101,25.14,3.45,141.7,816.222,0,0,0.2203,0,64.01,0.755
6655,28-05-2020,19:11,3.70468,-0.325886,298.01335,18.68,13.846,10.986,60.89,1.45,23.43,823.603,0,0,0,7,20.3,1.149
6656,17-08-2020,23:35,-1.61706,-0.222191,351.0001,23.55,12.41,4.21,28.42,4.7,280,824.176,0,0,0,0,140.2,-0.267
6657,11-06-2020,16:11,172.738,1.37761,272.24589,24.23,11.053,-0.447,19.46,2.2,143.7,824.907,0,0,0.156,0,66.05,1.114
6658,04-02-2020,09:12,186.949,1.43915,133.18098,-10.5,-10.825,-11.625,90.4,1.95,63.41,815.584,0,1,0.8835,0,61.22,18.12
6659,14-07-2020,11:04,1202.76,828.43,139.15945,22.12,14.602,10.302,47.05,4.45,41.05,818.968,0,0,0.1862,7,73.67,1.211
6660,14-12-2020,23:12,-1.14616,0.454272,327.29273,-5.699,-5.969,-6.269,95.2,1.45,304.7,812.452,0,1,0,0,47.4,5.885
6661,17-07-2020,17:10,37.7674,0.444385,278.07432,25.21,14.402,7.602,32.55,7.45,267.4,819.315,0,0,0.2181,0,111.81,0.805
6662,27-12-2020,15:29,155.071,422.906,227.19277,4.93,-1.45,-12.85,23.13,5.2,269.2,813.817,0,0,0.2687,0,63.79,0.585
6663,13-08-2020,20:09,-1.70947,-0.197505,301.39241,26.79,11.975,-0.525,16.61,2.2,242.9,818.202,0,0,0,1,49.48,-0.287
6664,04-07-2020,13:46,428.918,6.15233,238.97637,27.1,13.95,4.95,24.24,5.7,277.6,819.634,0,0,0.1901,0,113.9,0.985
6665,13-02-2020,17:12,20.5298,-0.568735,249.77774,-3.846,-5.509,-8.509,66.85,0,0,815.888,0.762,0,0.6073,0,69.74,20.84
6666,10-09-2020,02:30,-1.20655,-0.21232,47.47224,1.466,1.228,0.928,96.2,0,0,825.505,0.254,1,0,0,80.95,0.122
6667,17-02-2020,22:55,-0.67223,-0.39564,322.27262,-5.803,-6.143,-6.643,93,0.95,132.8,818.703,0,1,0,0,55.21,9.89
6668,28-02-2020,20:10,-1.00958,-0.385743,283.29399,7.831,0.476,-11.124,22.13,3.95,290.9,821.211,0,0,0,7,91.64,0.557
6669,23-05-2020,02:06,-1.0945,-0.19257,32.58576,13.5,5.593,-2.707,31.51,2.2,304.9,809.477,0,0,0,0,142.61,0.707
6670,12-09-2020,21:52,-1.30936,-0.172818,319.0495,15.57,7.843,0.543,35.92,3.2,289,822.935,0,0,0,7,106.3,0.004
6671,15-08-2020,15:11,494.57,458.183,250.7732,31.08,14.606,2.906,16.68,2.7,91,820.799,0,0,0.2257,0,117.17,-0.041
6672,03-08-2020,07:19,379.785,748.261,87.51989,17.72,14.219,12.239,70.26,1.45,81.2,821.36,0,0,0.2299,0,125.7,0.035
6673,02-10-2020,07:47,280.345,548.087,112.72433,13.54,5.499,-3.401,29.64,2.45,260.3,821.768,0,0,0.2616,7,163.52,-0.368
6674,04-07-2020,02:55,-1.23089,0,40.32115,18.58,12.567,8.767,52.8,1.45,259.7,821.172,0,0,0,2,41.44,0.713
6675,30-07-2020,08:12,567.918,865.099,95.15885,21.34,14.218,9.958,48.22,2.95,101.5,822.737,0,0,0.1996,8,16.27,-0.024
6676,24-05-2020,13:39,13.4419,-0.083941,236.51013,6.137,5.644,5.154,93.4,3.7,285,815.561,5.588,1,0.1525,3,79.53,1.052
6677,21-11-2020,08:38,257.932,796.006,134.3079,1.784,-2.006,-8.006,44.53,0,0,822.578,0,0,0.2645,0,147.77,-0.184
6678,14-04-2020,04:14,-0.634288,0.593508,64.89882,-9.66,-10.926,-14.326,65.59,2.7,261.9,818.121,0,0,0,8,54.9,4.786
6679,15-03-2020,21:32,-0.953256,-0.212655,306.76703,6.653,2.959,-1.041,57.29,1.7,276.2,817.402,0,0,0,0,113.82,0.73
6680,13-06-2020,19:44,-0.91833,0.177756,304.04325,21.87,12.343,5.643,34.78,0,0,814.704,0,0,0,3,55.54,0.876
6681,02-03-2020,17:04,67.9064,1.70618,253.70463,6.463,-0.267,-11.067,24.43,12.7,277.9,806.198,3.048,0,0.1748,0,109.68,0.663
6682,15-08-2020,08:09,503.052,700.333,99.31824,20.54,12.195,6.325,39.56,2.2,117.5,822.715,0,0,0.219,0,114.71,-0.205
6683,02-04-2020,17:55,14.6621,0.702256,272.74231,-4.561,-4.561,-4.561,100,0,0,815.962,0.508,1,0.5783,0,62.04,1.239
6684,08-09-2020,16:20,46.6944,0.365387,257.91379,-0.723,-0.723,-0.723,100,0,0,823.719,16.51,1,0.4832,0,33.05,0.786
6685,15-04-2020,11:54,408.469,4.99533,176.72975,8.96,1.635,-8.565,25.73,3.45,121,811.575,0,0,0.1805,7,56.7,1.169
6686,02-03-2020,19:03,-0.936553,-0.103856,272.88331,5.515,-0.917,-11.417,25.28,6.7,279.5,807.795,3.302,0,0,1,44.28,0.647
6687,25-11-2020,20:24,-1.41275,-0.079003,277.84112,5.067,0.206,-6.194,41.33,2.95,283.5,810.038,0,0,0,0,132.83,6.366
6688,23-11-2020,00:21,-1.48353,0.069128,23.0478,1.742,-2.705,-10.405,36.13,2.45,276.4,813.912,0,0,0,0,82.34,-0.094
6689,10-05-2020,10:22,936.595,913.581,129.90509,9.47,4.06,-1.94,43.88,2.95,23.45,822.903,0,0,0.1774,7,135.91,0.853
6690,23-03-2020,04:34,-0.7127,-0.168148,73.59754,1.56,-2.27,-8.37,43.83,2.7,274.5,816.113,0,0,0,3,129.81,0.744
6691,19-07-2020,05:41,89.0361,197.154,69.92622,17.09,14.918,13.748,80.7,2.7,23.44,820.311,0,0,0.2898,3,112.12,0.757
6692,23-02-2020,19:06,-0.718699,-0.059346,270.71736,2.939,0.893,-1.507,71.45,1.7,262.4,814.41,1.524,0,0,2,67.1,6.228
6693,02-03-2020,04:02,-0.869076,0.57862,73.34401,-4.803,-5.065,-5.365,95.3,0,0,810.531,0,1,0,7,91.83,0.311
6694,10-05-2020,03:21,-0.925435,0.113749,50.10548,3.838,0.445,-3.655,55.98,0,0,822.386,0,0,0,0,129.2,0.98
6695,19-11-2020,10:44,517.122,974.054,163.24177,13.37,6.057,-1.533,35.06,2.45,54.78,815.989,0,0,0.2292,0,135.16,0.122
6696,27-05-2020,22:17,-1.03734,-0.103691,334.17443,15.69,11.434,8.554,62.49,2.95,251,819.794,0.508,0,0,3,124.4,1.18
6697,31-12-2020,22:37,-1.24587,-0.311076,305.75057,0.855,-3.078,-9.878,40.36,0,0,816.165,0,0,0,7,87.89,2.841
6698,21-07-2020,18:01,200.652,511.393,284.89204,27.06,14.888,7.298,28.58,1.7,163,815.744,0,0,0.2411,7,59.8,0.848
6699,13-11-2020,10:26,537.226,999.841,158.40982,13.39,3.016,-12.984,12.91,0.95,179.1,812.525,0,0,0.2263,0,90.76,0.128
6700,10-09-2020,16:24,84.0419,0.311073,258.12323,8.5,5.162,1.962,63.41,1.7,19.78,823.118,0.508,0,0.1734,0,109.84,0.096
6701,14-06-2020,05:18,79.3346,412.804,65.36025,16.42,9.828,4.638,45.54,2.2,220.8,814.846,0,0,0.3581,7,85.41,0.871
6702,21-11-2020,02:33,-1.32448,-0.543146,73.42116,0.526,-2.85,-8.35,47.31,0,0,824.045,0,0,0,0,114.97,0.095
6703,30-04-2020,23:50,-0.986829,-0.464891,357.70496,15.54,8.688,2.888,42.58,1.45,13.48,814.703,0,0,0,4,105.89,1.019
6704,04-03-2020,12:45,316.121,1.67158,191.28164,14.43,2.988,-16.912,8.39,7.2,288.8,814.459,0,0,0.1724,7,147.07,0.705
6705,19-08-2020,11:08,887.564,836.998,151.70327,30.09,14.85,4.65,19.96,2.2,128.2,820.25,0,0,0.1781,0,18.9,-0.028
6706,22-01-2020,19:10,-0.938017,-0.158257,263.25946,4.698,-0.659,-8.559,34.51,3.7,265,814.688,0,0,0,0,148.07,0.4
6707,19-06-2020,00:55,-0.729073,0.113566,13.45394,11.54,9.512,8.012,78.91,1.7,242.9,820.455,0,1,0,0,155.54,0.984
6708,24-02-2020,07:26,40.5913,0.835786,108.95132,3.302,-1.53,-8.93,36.85,1.45,174.4,808.874,0,0,0.2699,3,73.07,6.367
6709,15-11-2020,21:25,-1.44338,-0.276509,294.36965,10.31,3.029,-6.271,28.7,5.95,281,818.522,0,0,0,1,118.96,0.166
6710,17-06-2020,05:29,111.289,486.102,66.82483,15.54,7.953,0.953,37.07,1.2,277.9,813.03,0,0,0.3217,4,129.4,0.606
6711,16-11-2020,15:09,235.45,797.412,229.22302,18.6,7.201,-5.399,18.1,1.2,64.3,822.967,0,0,0.2608,8,74.8,0.186
6712,26-01-2020,23:37,-0.908131,-0.004946,337.07499,4.656,-0.021,-6.421,41.71,2.95,278.5,813.873,0,0,0,0,139.04,0.43
6713,24-10-2020,00:05,-1.11851,0.172819,10.47952,-3.788,-4.342,-5.142,89.1,1.2,292.6,813.382,0,0,0,9,45.98,0.033
6714,04-11-2020,03:48,-1.62655,-0.316007,83.71796,15.2,6.646,-2.234,29.37,2.2,288,819.967,0,0,0,6,76.26,-0.025
6715,21-06-2020,01:50,-1.17264,-0.034564,26.55753,19.95,9.225,-0.575,24.99,3.2,283.1,816.555,0,0,0,0,73.03,0.944
6716,10-01-2020,07:45,14.504,0.875357,122.13042,-4.504,-6.61,-11.11,56.11,1.95,289.7,813.963,0,0,0.1371,0,99.28,0.302
6717,26-03-2020,18:45,-0.845637,-0.178036,278.34774,6.791,3.833,0.733,65.23,1.7,32.65,806.898,0,0,0,0,84.95,0.915
6718,31-12-2020,03:59,-1.13788,-0.474018,89.70936,-1.636,-4.593,-9.993,48.68,0.7,47.82,811.134,0,0,0,0,104.64,3.068
6719,07-04-2020,12:44,930.806,1007.79,198.6669,21.2,7.593,-8.287,11.99,5.2,77.54,814.561,0,0,0.1764,0,55.65,1.089
6720,05-04-2020,22:40,-0.990459,-0.356059,332.70716,10.36,2.629,-7.571,25.55,1.7,267.6,811.01,0,0,0,0,29.52,0.816
6721,29-10-2020,03:38,-1.3464,0.019751,80.14847,2.068,-0.292,-3.092,66.57,2.45,274.3,820.638,0,0,0,8,95.25,0.105
6722,26-08-2020,14:06,498.467,177.763,231.24211,31.51,16.101,6.801,21.37,0.45,232.4,816.624,0,0,0.1843,0,62.01,0.063
6723,06-01-2020,04:42,-0.888594,0.237383,95.44435,-0.895,-4.965,-13.765,32.56,4.7,284.5,819.831,0,0,0,0,57.84,0.31
6724,15-06-2020,04:25,1.58879,-0.192568,57.0178,17.18,6.042,-7.158,17,4.45,305.1,818.343,0,0,0,3,86.31,0.598
6725,17-03-2020,06:29,2.92001,-0.4352,94.00696,1.743,1.743,1.743,100,1.7,17.51,815.65,0,0,0.2107,7,47.99,0.816
6726,29-09-2020,15:11,460.946,890.625,239.65947,25.26,10.665,-2.735,15.12,1.95,134.6,820.25,0,0,0.2314,6,37.99,0.324
6727,20-08-2020,14:28,176.314,23.9969,239.04952,26.97,13.688,4.398,23.5,5.95,65.96,816.285,0,0,0.1918,3,153.79,-0.121
6728,18-06-2020,07:39,526.704,816.66,85.58486,13.88,6.861,0.061,38.68,2.95,131.7,820.543,0,0,0.2151,0,30.75,0.911
6729,09-05-2020,04:59,11.3996,87.9476,67.36104,4.549,2.379,-0.021,72.14,2.2,293.4,821.027,0,0,0,2,41.08,0.954
6730,01-10-2020,21:01,-1.58294,-0.202445,302.18182,12.42,5.707,-1.193,38.38,1.7,303.7,824.012,0,0,0,0,122.53,-0.167
6731,20-11-2020,04:52,-1.33533,0,97.45462,1.987,-1.385,-6.185,51.42,1.2,237.5,825.274,0,0,0,4,128.36,0.124
6732,28-05-2020,17:40,107.114,3.14531,284.33913,20.32,14.018,10.248,52.35,0.95,33.42,822.906,0,0,0.1458,1,97.7,1.164
6733,13-09-2020,21:22,-1.42713,-0.217254,311.09709,18.46,8.159,-2.041,24.27,4.2,287.1,824.582,0,0,0,3,48.04,-0.016
6734,05-05-2020,14:43,1058.36,935.066,249.25348,20.51,7.133,-9.067,11.68,5.95,351.4,819.61,0,0,0.1938,4,91.96,1.349
6735,10-10-2020,02:50,-1.79549,-0.212318,63.61724,15.44,5.524,-6.076,20.86,2.95,281.5,816.859,0,0,0,3,114.7,-0.274
6736,01-11-2020,12:48,608.394,1006,198.56475,21.62,6.869,-13.631,7.238,2.45,143.2,825.741,0,0,0.2173,3,57.73,0.455
6737,16-09-2020,11:20,709.723,456.228,165.69792,20.48,11.397,4.597,35.21,3.7,77.13,827.384,0,0,0.1952,0,70.3,0.342
6738,24-05-2020,11:52,411.805,4.02422,175.92032,12.48,8.222,4.722,59.1,1.2,287.9,814.566,0.254,0,0.1733,0,16.86,0.953
6739,13-12-2020,01:49,-1.21864,-1.00236,64.00803,-7.822,-8.027,-8.527,94,0,0,817.75,0,1,0,8,154.02,3.687
6740,07-04-2020,04:50,-1.12348,-0.385731,72.73084,12.4,2.922,-10.778,16.81,4.7,285.2,814.427,0,0,0,0,8.92,0.587
6741,07-10-2020,02:03,-1.7752,-0.27157,50.60643,18.23,5.995,-9.705,12.72,4.95,279.8,819.796,0,0,0,0,51.65,-0.358
6742,19-03-2020,01:51,-0.837355,-0.014836,37.11771,2.662,2.662,2.662,100,3.45,5.586,808.068,0,1,0,7,83.46,0.849
6743,29-11-2020,04:44,-1.41395,-0.187634,97.42162,-0.782,-4.468,-11.868,38.33,0,0,825.474,0,0,0,0,45.07,0.561
6744,28-05-2020,10:13,533.676,104.239,121.25617,17.87,13.442,10.772,63.16,3.45,29.5,824.312,0,0,0.1498,0,44.24,1.165
6745,30-11-2020,06:59,2.76387,0.158007,117.54828,4.503,-2.87,-22.17,9.88,4.7,278,820.19,0,0,0,0,60.61,0.776
6746,11-01-2020,21:43,-0.862962,0,289.3041,-0.301,-3.204,-8.004,51.94,1.7,277.6,809.118,0,0,0,1,69.81,0.262
6747,27-02-2020,21:17,-1.0685,-0.321459,296.60892,4.583,-1.754,-13.754,21.82,2.45,58.5,822.261,0,0,0,3,41.64,0.487
6748,26-09-2020,09:01,443.154,150.103,125.92068,26.26,11.304,-1.896,15.29,2.45,161.2,813.252,0,0,0.2062,7,52.8,-0.193
6749,06-03-2020,03:29,-1.02483,-0.034619,65.56306,3.578,-1.527,-10.027,32.79,2.2,284.1,824.47,0,0,0,7,36.35,0.502
6750,26-02-2020,04:44,-0.830939,0.103857,82.32408,-5.523,-8.651,-18.051,32.27,4.7,285.6,822.693,0,0,0,0,48.65,4.223
6751,05-10-2020,15:58,248.4,544.076,247.47648,25.8,9.984,-6.316,10.79,6.95,73.02,819.601,0,0,0.2508,6,88.45,-0.176
6752,31-03-2020,04:17,-1.06849,0,68.60572,7.881,1.255,-7.845,29.49,1.45,303.9,816.945,0,0,0,3,53.61,0.738
6753,05-01-2020,16:41,8.4315,-0.390696,239.36986,0.32,-2.966,-8.166,48.8,1.45,83,818.113,0,0,0,0,25.85,0.403
6754,07-09-2020,14:30,528.154,399.227,235.09186,32.22,12.139,-7.441,6.753,4.7,15.15,808.732,0,0,0.2226,1,90.34,0.011
6755,20-11-2020,00:35,-1.48998,-0.197507,31.17095,4.072,0.519,-3.881,54.02,0.95,155,823.006,0,0,0,8,93.78,0.03
6756,09-12-2020,12:49,488.776,1015.54,194.26039,16.47,4.462,-13.338,10.25,0,0,816.49,0,0,0.244,8,130.06,0.366
6757,16-03-2020,23:51,-0.532332,-0.736876,352.81907,1.698,1.642,1.642,99.6,1.7,62.53,819.402,0,0,0,0,80.36,0.782
6758,21-04-2020,21:42,-0.971984,-0.306634,321.02313,11.07,5.672,0.272,47.24,6.45,280.3,813.522,0,0,0,7,104.44,1.02
6759,19-03-2020,08:13,41.9973,0.098909,111.31001,0.417,0.417,0.417,100,3.45,26.15,805.507,5.334,1,0.8069,0,55.49,3.002
6760,21-12-2020,07:26,5.20864,0.143193,121.53841,8.41,2.865,-3.535,41.22,1.2,335.6,818.403,0,0,0,0,89.41,0.279
6761,04-06-2020,16:29,132.206,0.395015,274.60272,24.6,12.668,4.068,26.42,1.7,291.7,815.889,0,0,0.1656,7,59.44,0.928
6762,30-12-2020,20:41,-1.44442,-0.355513,275.73048,3.672,-2.417,-14.617,21.49,1.45,300.3,813.007,0,0,0,4,36.38,3.386
6763,14-09-2020,18:25,-1.24358,-0.735701,276.90056,23.26,10.745,-0.225,21.01,2.45,134.1,822.328,0,0,0,0,112.65,-0.141
6764,12-06-2020,12:41,1012.14,970.462,210.2447,30.1,13.733,1.153,15.56,4.45,94.8,823.731,0,0,0.1585,7,103.97,1.485
6765,06-09-2020,09:11,624.836,746.019,120.46831,31.89,12.74,-4.56,8.82,3.95,295.5,821.976,0,0,0.2096,1,11.72,-0.123
6766,07-11-2020,20:14,-1.66135,-0.365385,281.24187,15.44,7.457,-0.143,34.41,0.95,225.5,801.926,0,0,0,0,33.52,-0.018
6767,08-09-2020,06:06,2.942,0.098753,87.09062,0.276,0.276,0.276,100,4.7,17.43,822.178,7.62,1,0.3435,0,104.38,0.009
6768,11-03-2020,02:19,-1.03319,-0.395637,47.02017,6.912,0.325,-9.475,27.3,0,0,818.423,0,0,0,0,52.67,0.71
6769,19-08-2020,20:58,-1.67523,-0.607326,309.94792,22.88,12.578,5.278,31.89,2.95,41.67,819.146,0,0,0,3,118.09,-0.37
6770,06-04-2020,21:31,-0.937589,-0.464856,314.21887,12.13,2.921,-9.879,18.54,3.7,277.2,813.198,0,0,0,0,43.31,0.793
6771,02-06-2020,23:34,-1.1081,-0.079003,353.49631,17.91,11.535,7.055,49,2.7,286.7,821.802,0,0,0,0,33.19,0.986
6772,28-11-2020,02:02,-1.26155,0.004938,67.02133,2.986,-2.594,-13.094,25.94,4.45,268.6,818.921,0,0,0,8,68.63,5.252
6773,21-02-2020,16:46,149.546,678.483,247.57516,10.99,1.677,-14.023,13.75,1.95,114.4,819.761,0,0,0.435,0,29.89,9.29
6774,11-07-2020,02:28,-1.43263,-0.43945,34.87292,20.2,12.143,6.543,41.01,1.95,29.85,824.517,0,0,0,7,21.07,0.51
6775,13-12-2020,03:32,-1.05626,0.503647,86.87517,-7.778,-8.079,-8.679,92.4,0.7,250.5,818.155,0,0,0,6,15.68,3.795
6776,28-04-2020,17:30,155.705,367.223,276.97399,15.74,7.53,-0.37,33.13,6.45,68.77,819.735,0,0,0.2327,0,54.38,0.985
6777,08-10-2020,20:31,-2.02903,-0.582637,293.61572,18.47,5.934,-10.266,11.92,2.95,302.9,815.72,0,0,0,7,112.87,-0.402
6778,01-11-2020,21:02,-1.60675,-0.054314,293.40584,10.32,3.556,-4.444,33.55,0.95,290,828.36,0,0,0,0,44.86,-0.186
6779,14-08-2020,08:37,621.85,855.01,104.24331,29.97,11.985,-4.715,9.71,1.95,130.9,820.301,0,0,0.2081,7,117.18,-0.108
6780,22-03-2020,01:27,-0.919852,0.09891,29.01959,1.218,-0.932,-3.632,67.6,2.45,290.4,815.507,0,0,0,0,117.68,4.408
6781,23-03-2020,11:11,981.872,554.299,158.05648,12.01,4.251,-4.749,29.22,2.45,71.35,813.894,0,0,0.1781,3,31.35,1.031
6782,05-09-2020,21:10,-1.95357,-0.340697,309.68322,27.47,10.971,-4.929,11.02,6.45,275.8,821.923,0,0,0,0,45.75,-0.194
6783,10-03-2020,04:30,-0.978132,0.108799,76.27053,4.997,-0.072,-7.072,38.49,2.7,288.4,818.39,0,0,0,7,44.03,0.304
6784,04-12-2020,11:06,497.021,992.803,168.27098,13.39,3.78,-9.42,17.78,2.2,155,822.41,0,0,0.2394,0,125.81,0.26
6785,06-04-2020,11:44,947.129,1019.51,171.39415,18.59,6.079,-9.621,12.53,3.45,129.9,811.145,0,0,0.174,0,38.58,1.128
6786,07-09-2020,07:55,350.582,447.86,104.98745,24.06,10.31,-2.37,16.75,0,0,814.365,0,0,0.2377,3,32.14,-0.181
6787,28-09-2020,08:08,403.625,856.193,115.3174,9.35,3.731,-2.759,41.3,2.7,124.8,827.65,0,0,0.2339,0,60.94,-0.284
6788,01-08-2020,13:00,294.533,1.17516,211.33882,27.99,13.485,2.695,19.63,3.95,54.04,822.617,0.254,0,0.1796,0,144.42,0.188
6789,19-09-2020,15:55,297.707,281.797,250.69496,27.37,11.88,-1.32,15.03,1.45,51.32,815.38,0,0,0.2224,3,124.42,0.042
6790,01-08-2020,08:14,570.993,863.263,96.0225,23.92,13.738,7.138,34.06,0,0,823.755,0.254,0,0.1942,0,139.95,-0.298
6791,30-12-2020,17:31,-1.29892,-0.385141,247.08435,1.108,-3.889,-14.389,26.35,1.2,279.8,813.833,0,0,0,0,109.96,3.82
6792,23-11-2020,15:25,161.755,614.899,230.90508,14.29,5.584,-3.716,27.49,3.2,45.95,805.561,0,0,0.2801,0,49.79,0.273
6793,23-05-2020,06:59,402.852,682.974,82.81105,15.36,7.262,-0.628,33.23,2.2,70.02,809.517,0,0,0.2283,4,88.94,0.72
6794,13-09-2020,23:11,-1.43238,-0.276509,343.70959,17.61,7.678,-2.402,24.84,2.45,278.1,824.852,0,0,0,1,110.05,-0.038
6795,15-06-2020,21:37,-1.30189,-0.088878,325.21821,23.31,10.82,0.02,21.37,3.45,282.3,816.769,0,0,0,8,10.42,0.746
6796,18-10-2020,00:53,-1.17212,-0.395012,31.11104,3.647,2.436,1.136,83.6,0,0,817.712,0,0,0,1,130.9,-0.077
6797,06-08-2020,17:35,297.223,605.257,277.92413,27.84,14.725,6.325,25.54,2.95,136.2,815.044,0,0,0.246,0,150.07,0.199
6798,21-12-2020,15:59,103.991,601.406,232.94298,13.73,5.401,-3.889,28.09,2.2,267.8,816.895,0,0,0.3154,3,71.78,0.405
6799,07-11-2020,00:39,-1.76439,-0.241945,30.89931,14.99,5.584,-5.016,23.52,0,0,810.372,0,0,0,4,109.53,0.211
6800,10-01-2020,12:59,402.141,483.886,193.2649,-0.775,-4.332,-11.132,40.93,5.2,126.3,815.601,0,0,0.2262,0,53.31,0.526
6801,23-02-2020,08:19,39.8934,-0.25222,118.54802,-0.576,-0.844,-1.144,95.4,1.2,132.3,816.818,0,1,0.5295,4,74.31,6.557
6802,19-07-2020,16:21,592.213,819.094,270.24012,28.42,15.011,6.511,25.01,2.2,70.78,818.456,0,0,0.2134,0,84.82,0.932
6803,05-11-2020,05:50,-1.63526,-0.241944,103.23161,13.61,5.188,-4.512,26.85,3.7,295.1,826.04,0,0,0,7,164.13,0.104
6804,30-07-2020,02:06,-1.44813,-0.187631,31.45218,16.16,12.674,10.504,69.14,0,0,821.994,0,0,0,8,139.79,0.072
